id,label,source,subject,text,char_len,token_len,subject_len,num_urls,num_emails,num_domains,num_exclamation,num_upper_tokens,keyword_hits,num_attachments,has_form_tag,has_script_tag,has_iframe_tag,has_ip_url,has_external_links
nazario_367,1,nazario,Question from eBay member -- Respond Now,"ebay sent this message to you your registered name is included to show this message originated from ebay. learn more . question about item -- respond now ebay sent this message on behalf of an ebay member via my messages. responses sent using email will go to the ebay member directly and will include your email address. click the respond now button below to send your response via my messages (your email address will not be included). question from nukem21 item: ( <num> ) this message was sent while the listing was active . barnsley1105 is a potential buyer . hi, i have sent your item today,please let me know when you will get it ....and please don`t forgot to leave my feedback thanks respond to this question in my messages. item details item number: <num> end date: <num> -oct- <num> <num> bst view item description: htps://cgi.ebay.com/ws/ebayisapi.dll?viewitem&item= <num> &sspagename=adme:b:aaq:uk: <num> thank you for using ebay <url> marketplace safety tip always remember to complete your transactions on ebay - it's the safer way to trade. is this message an offer to buy your item directly through email without winning the item on ebay? if so, please help make the ebay marketplace safer by reporting it to us. these external transactions may be unsafe and are against ebay policy. learn more about trading safely . is this email inappropriate? does it breach ebay policy ? help protect the community by reporting it . learn how you can protect yourself from spoof (fake) emails at: <url> this ebay notice was sent to you on behalf of another ebay member through the ebay platform and in accordance with our privacy policy. if you would like to receive this email in text format, change your notification preferences . see our privacy policy and user agreement if you have questions about ebay's communication policies. privacy policy: <url> user agreement: <url> copyright © <num> ebay, inc. all rights reserved. designated trademarks and brands are the property of their respective owners. ebay and the ebay logo are registered trademarks or trademarks of ebay, inc.",2087,350,40,14,0,5,0,4,1,0,0,0,0,1,1
enron_2273,0,enron,Management Conference,"thank you for registering or updating your registration information online at <url> some of your registration information is listed below. to review your complete registration information or to update any of your information, please return to our web site using your login id and password in the following information list. confirmation number: <num> -5c498d4c0c email address: <email> password: hannah badge name: rick buy this email has been generated by mplanners.com's automated online registration system. please do not reply to the above email address. (c) <num> - <num> , planners services group",602,91,21,1,1,1,0,1,4,0,0,0,0,0,1
nazario_474,1,nazario,BB&T customer service: confirm your information!,"0x42924871, 0x367 0x6, 0x37907952, 0x4849, 0x429, 0x4862, 0x58, 0x33871556, 0x10948041, 0x9, 0x05786534, 0x07224303, 0x92376520 0x148 vt0, dn8k, serv, hex, z2fb, update, dc9, tsx. ztg, 3rl, te4y, yat7, source, 62i, 1nrm, fdp. fdbf, 27l, dkq, yb78, e558, eqid, h463, root, api. 0n6o: 0x22, 0x330, 0x3947, 0x3",307,45,48,2,0,1,1,7,1,0,0,0,0,0,1
enron_1372,0,enron,ERV Notification:  (DPR - Concentration - 11/19/2001),"the report named: dpr - concentration < <url> >, published as of <num> is now available for viewing on the website. publisher's notes: final",140,22,53,1,0,1,0,6,0,0,0,0,0,0,1
nazario_1458,1,nazario,Your PayPal Account is Blocked,": please verify your online account paypal your paypal account is blocked dear member, we recently reviewed your account, and suspect that your paypal account may have been accessed by an unauthorized third party. protecting the security of your account is our primary concern. therefore, as a preventative measure, we have temporarily limited access to sensitive account features. to restore your online account access, we need you to confirm your account, to do so we need you to follow the link below and proceed to confirm your information: <url> tank you for your patience as we work together to protect your account. sincerely, paypal customer service *important* please update your records on or before <num> hours, a failure to update your records will result in a temporal hold on your funds. copyright © <num> paypal. all rights reserved.",848,136,30,3,0,3,0,0,21,0,0,0,0,0,1
enron_4909,0,enron,FW: Retention Trust,"michelle, please review the resolution below and make any necessary changes; can you please secure the appropriate signature at the appropriate time? i will need to get to wachovia early next week.",197,32,19,0,4,0,0,3,0,0,0,0,0,0,0
nazario_763,1,nazario,Message from Security Departmen,untitled document,17,2,31,2,0,1,0,0,0,0,0,0,0,1,1
nazario_706,1,nazario,Citizens Bank and Charter One Bank customer service: important announce! (message id: yx38887676pw),"dear citizens bank and charter one bank customer, citizens bank & charter one bank customer service requests you to complete money manager gps client online form. this procedure is obligatory for all business and corporate clients of citizens bank and charter one bank. please click hyperlink below to access money manager gps client online form. <url> please do not respond to this email. © copyright <num> citizens financial group. all rights reserved. **************************************************************** 0x5 start hyb media nfm0 qtgm: 0x2569, 0x6505, 0x3020, 0x19382862, 0x53, 0x76171207, 0x60275015, 0x8, 0x7865, 0x6709, 0x75 root: 0x2, 0x160, 0x6781, 0x18814227 vk0x: 0x9900, 0x5, 0x11, 0x3, 0x153, 0x16, 0x6112, 0x91274130 2hta: 0x9031, 0x3, 0x74803623 exe: 0x4828, 0x030, 0x9, 0x69969418, 0x08, 0x79636998 0x9, 0x09, 0x78478483, 0x5882, 0x2, 0x38152720, 0x0, 0x148, 0x22008653, 0x52289945, 0x59 0x50, 0x1637 0x0, 0x4390, 0x40223437, 0x6, 0x54, 0x6252, 0x829, 0x1 type: 0x7, 0x97660354, 0x9207, 0x6159, 0x411, 0x47, 0x67 0x10, 0x67980073, 0x54, 0x143, 0x1004, 0x85449172, 0x28926059, 0x79, 0x7 xld, rqr7, 51m, egnw, ux3o. start: 0x9961, 0x82, 0x798, 0x022, 0x3621, 0x3248, 0x8587, 0x843, 0x0278, 0x43049969, 0x9109 0x7938, 0x0660, 0x9, 0x8271 engine, 2as7, file , 5cmg, source 0x73, 0x44, 0x9, 0x505, 0x34, 0x2033 bcx: 0x3, 0x4, 0x5, 0x3, 0x63855317, 0x2, 0x6, 0x4, 0x47045776, 0x3 0x4604 sfa2: 0x95102367, 0x824, 0x458 0x407, 0x3053, 0x43082778, 0x56, 0x3, 0x08552060, 0x26600216, 0x5, 0x69102885, 0x2925, 0x5, 0x711, 0x2404, 0x61 0x031, 0x0, 0x93, 0x8957, 0x08 mf2: 0x2808, 0x14088208, 0x327, 0x60, 0x85475498, 0x8343, 0x531, 0x9, 0x9, 0x6, 0x21 hex vds4 ydm pjet 0x7, 0x45, 0x29684297, 0x7, 0x29921403, 0x37 0x4657, 0x50, 0x67, 0x53271436, 0x63404632, 0x6, 0x08, 0x0824, 0x09438816, 0x5407, 0x90, 0x34, 0x1 0x57, 0x041, 0x68879904, 0x24, 0x6986, 0x1, 0x4632, 0x505, 0x9602, 0x74897549, 0x4214, 0x6 w9q3, rev media: 0x49253725, 0x3, 0x9, 0x08, 0x87577877, 0x82, 0x38, 0x217, 0x69, 0x465",2007,277,99,2,0,2,1,9,11,0,0,0,0,0,1
enron_2473,0,enron,Research Members,"rick, as discussed earlier, most of the research group does not want to come along. given that, here are some names of people who are capable, and who may be more willing to stay on board. i have put folks with a valuation focus, who could help out on deal revaluations, etc. naveen members for estate alex huang (valuation) jaesoo lew (risk for estate) paolo issler (valuation) robert lee (valuation) nelson neale tom barkley (valuation) currently laid-off stig faltinsen (uk) kirstee hewitt (uk)",497,84,16,0,0,0,0,2,0,0,0,0,0,0,0
nazario_1033,1,nazario,Commonwealth Bank Phone Verification,"[ <num> ]netbank dear commonwealth bank customer, commonwealth bank is constantly working to improve the account security of our customers. in order, to ensure the integrity and security of our online banking system, we periodically review accounts. we were unable to contact you by phone during the last check, so please verify the information at your account file and make sure it is right. please, verify your account information by following the link: [ <num> ] <url> the next verification will be done soon, invalid account information will result in your account being placed to restricted status. commonwealth bank customer support. email security code: #nss33511954%^-commau cba logo references <num> . <url> <num> . file://localhost/home/cmf3/tasks/salt_au_1/bw0077/ <url> commonwealth bank phone verification dear commonwealth bank customer, commonwealth bank is constantly working to improve the account security of our customers. in order, to ensure the integrity and security of our online banking system, we periodically review accounts. we were unable to contact you by phone during the last check, so please verify the information at your account file and make sure it is right. please, verify your account information by following the link: <url> the next verification will be done soon, invalid account information will result in your account being placed to restricted status. commonwealth bank customer support. email security code: #nss33511954%^-commau",1474,221,36,7,0,6,0,1,38,0,0,0,0,0,1
nazario_740,1,nazario,0fficial Information To Client Of Fifth Third Bank,"tile yare, dab vale nay, cage dumb town thawstay slop coax nurl muse glowwoof doss rely teaglib pray dixymace nave pus isn't mali quizsow germreel hiprerock sinwile casttold zee giv menu apex moll fled knob neckdun barb food hodwillmorn snug cant dank or reftir-germ nut yawlady aidedumpdate gemhobo bush stemcaky garbag nil whim pockhelp pint lune echo sera dag exit tip matzend lik main yaw losewasp wane dive rare laky bait bate once vineto fret fell inch rite rimeease sly craw band rife yoot glee tier idlelift pest vary but sold nun doe burr hark sitelay dick, zed yore gold, cabbag diet buck jeanjustnow knap chaw dose sold pardjok pip pull aguelone game torepurr chitchap gala gay fell baylike tollkine mollhip? hashin layjunk send sake kith may be tire norm weed sortofadd whet hog cramswignick ball rube valu hide ratehinthist boil penlush topswaydiva ughmail sin swallowbone dick crag twit doughhi slap neat true nook hair nth dreg sungpeer lass jot nigh lungseep veal lair clan edge lame wan dune rodzona bum fat joe dreg zonafish band gawk jib fern zend bed talc pitspunky just inky grit pawn dene nape drug upon curtserb brow, flaw why cod, ward down thee meedbill luck sock vale gaff aspcome pew fowl biasmoly held songhaze gnat wise run abc tackkept camebent lakeweepsat jawheal elfit cork shoe veil jet poll dude waxy bananaslut mug rig boysatgape coy ween weal all toterailhim wise dambolt flatbodygone calkamie mat setcrab tact welt ream nobmid kelt yuft wool grew late dirt no hulkknar heel knar nurl snootypun rev reed pod zona vow port peg rinkset colt vain ugly ordo wedknee fig yet note bull duff feel cod meedgull dough plug tossup cony gaze rap lag duck yew tile yare, dab vale nay, cage dumb town thaw stay slop coax nurl muse glow woof doss rely tea glib pray dixy mace nave pus isn't mali quiz sow germ reel hipre rock sin wile cast told zee giv menu apex moll fled knob neck dun barb food hodwill morn snug cant dank or reftir- germ nut yaw lady aidedump date gemhobo bush stem caky garbag nil whim pock help pint lune echo sera dag exit tip mat zend lik main yaw lose wasp wane dive rare laky bait bate once vine to fret fell inch rite rime ease sly craw band rife yoot glee tier idle lift pest vary but sold nun doe burr hark site lay dick, zed yore gold, cabbag diet buck jean justnow knap chaw dose sold pard jok pip pull ague lone game tore purr chitchap gala gay fell bay like toll kine mollhip ? hash in lay junk send sake kith may be tire norm weed sortof add whet hog cramswig nick ball rube valu hide ratehint hist boil pen lush topsway diva ughmail sin swallow bone dick crag twit dough hi slap neat true nook hair nth dreg sung peer lass jot nigh lung seep veal lair clan edge lame wan dune rod zona bum fat joe dreg zona fish band gawk jib fern zend bed talc pit spunky just inky grit pawn dene nape drug upon curt serb brow, flaw why cod, ward down thee meed bill luck sock vale gaff asp come pew fowl bias moly held song haze gnat wise run abc tack kept came bent lakeweep sat jaw heal el fit cork shoe veil jet poll dude waxy banana slut mug rig boysat gape coy ween weal all toterail him wise dam bolt flatbody gone calkamie mat set crab tact welt ream nob mid kelt yuft wool grew late dirt no hulk knar heel knar nurl snooty pun rev reed pod zona vow port peg rink set colt vain ugly ordo wed knee fig yet note bull duff feel cod meed gull dough plug tossup cony gaze rap lag duck yew",3432,641,50,2,0,1,0,2,0,0,0,0,0,0,1
nazario_555,1,nazario,National City reminder: online form!,"dear national city business client: the national city corporate customer service requests you to complete the national city business online client form. this procedure is obligatory for all business and corporate clients of national city. please select the hyperlink and visit the address listed to access the national city business online client form. <url> again, thank you for choosing national city for your business needs. we look forward to working with you. ***** please do not respond to this email ***** this mail is generated by an automated service. replies to this mail are not read by national city corporate customer service or technical support. . 0x60, 0x411, 0x1, 0x27946398, 0x4959, 0x2 9h4, 587x, pch, exe, root, rqs1, t8j, create stack: 0x00, 0x030, 0x584, 0x5624, 0x10046969 0x8908, 0x5367, 0x476, 0x8497, 0x092 0x2579, 0x29, 0x8163, 0x0, 0x7417, 0x19557985, 0x0, 0x6445, 0x8, 0x3551, 0x370 dehz: 0x42659084, 0x2145, 0x87218432, 0x88130863, 0x73, 0x417, 0x7271, 0x678 lah: 0x362, 0x173, 0x06, 0x7, 0x9706, 0x3861, 0x766, 0x863, 0x2650, 0x45, 0x8, 0x99, 0x6, 0x6189 0x4, 0x343, 0x7, 0x750, 0x02, 0x0 0x36, 0x1, 0x98, 0x13, 0x4, 0x8469, 0x20, 0x61, 0x95362552 ky6: 0x348, 0x83, 0x8, 0x0138, 0x6, 0x62153184, 0x5434, 0x16, 0x03, 0x59 dec: 0x2970, 0x77322106, 0x440, 0x504, 0x44171672, 0x7133, 0x3, 0x17, 0x7088 0x963, 0x678, 0x651, 0x72545492 end, engine, 36b, create, pee5, tmp, krw. s2l: 0x2 0x30299757, 0x0955, 0x8873, 0x8, 0x0, 0x2, 0x078 4ia, hex, 8xf, function, b9j, rev, 99y, 7dx, c fg 0x276, 0x23200535, 0x70516364, 0x468, 0x11207647, 0x53, 0x281, 0x50, 0x9663 cqob: 0x9864, 0x1569, 0x2288, 0x865, 0x24597141 0x926, 0x76, 0x8, 0x934, 0x0972, 0x31024862, 0x01763427, 0x4550, 0x4 0x47936854, 0x0, 0x9522, 0x49, 0x0, 0x77, 0x1, 0x59, 0x356 0x87, 0x31, 0x577, 0x87, 0x56, 0x4 0x186, 0x7, 0x09, 0x60608031, 0x1, 0x9, 0x217, 0x726, 0x1, 0x4, 0x33, 0x99946798, 0x922 0x54381379, 0x6, 0x56426903, 0x1, 0x431 stack 3j86 root api m3c stack engine 6iu5 type: 0x3064, 0x7903 exe: 0x12, 0x3524, 0x614, 0x047 rcs: 0x5459, 0x219 api ehqd hex yh9 dec common. rev: 0x11, 0x26, 0x12, 0x3564, 0x65, 0x5",2109,318,36,2,0,2,1,7,4,0,0,0,0,0,1
enron_684,0,enron,Vandalism in the village,"once again we have had some vandalism in ccv. it is a shame to put all of your hard work into lighting up the yard and have you decorations vandalized. police reports have been made and extra patrols are being added. please call the police and let us know if you see or have any vandalism. this time peggy zahler has had her light wires cut twice. it is not the time taken to put up the lights or the money and time required to get new lights, it is the aggravation and the simple feeling that you are being taken advantage of. we take pride int the fact that clear creek village attracts a lot of attention during the holidays because you all do such a wonderful job of decorating. please be watchful and call league city pd. thank you. mary g. strickland",756,144,24,0,0,0,0,2,0,0,0,0,0,0,0
nazario_708,1,nazario,Suspend your Flagstar bank account.,"dear flagstar customer, due to concerns, for the safety and integrity of the online banking community we have issued this warning message. it has come to our attention that your account information needs to be updated due to inactive members, frauds and spoof reports. if you could please take <num> minutes out of your online experience and renew your records you will not run into any future problems with the online service. however, failure to update your records will result in online account erasure, not before suspend your bank account. this notification expires on august <num> , <num> . once you have updated your account records your internet banking service will not be interrupted and will continue as normal. please follow the link below and renew your account information: <url> copyright © <num> flagstar bank, inc.",831,133,35,3,0,3,0,1,13,0,0,0,0,1,1
enron_4947,0,enron,RE: Follow-Up on OFCCP Meeting,thanks,6,1,30,0,0,0,0,9,0,0,0,0,0,0,0
nazario_822,1,nazario,NAFCU's Web site has been spoofed; don't get scammed!,"dear nafcu member, as part of our security measures, we regularly screen activity in federal credit union network.we recently noticed the following issue on your account: a recent review of your transaction history determined that we require an update of your account in order to provide you with secure services. case id number: pp- <num> for your protection, we have limited your access, until additional security measures can be completed. we apologize for any inconvenience this may cause. please restore your access as soon as possible. you must click the link below and fill in the form on the following page to complete the verification process. <url> we thank you for your prompt attention to this matter. please understand that this is a security measure intended to help protect you and your account. we apologize for any inconvenience. sincerely, nation association of federal credit unions account review department please do not reply to this e-mail. mail sent to this address cannot be answered.",1009,165,53,3,0,3,1,4,14,0,0,0,0,0,1
nazario_1255,1,nazario,Revision in Your Amazon.com Account,"dear amazon.com customer, it has come to our attention that your amazon order information records are out of date.that requires you to update the order information if you could please take <num> minutes out of your online experience and update your order records, you will not run into any future problems with amazon online service. however, failure to update your records will result in account termination. please update your records in maximum <num> hours. once you have updated records, your amazon session will not be interrupted and will continue as normal. to update your amazon order information click here. best regards , amazon security departament (c) <num> amazon.com . all rights reserved. amazon.com is a registered trademark of amazon.com , inc. amazon.com , <num> 12th ave. s., suite <num> , seattle, wa <num> . reference <num>",844,136,35,10,0,4,0,1,11,0,0,0,0,0,1
enron_2887,0,enron,"EnronOnline Weekly Public Report for August 10, 2001","please find attached the current copy of the enrononline weekly public report and key messages, including slides and statistics for public consumption. the information contained in the attachments can be communicated to audiences outside the company and should be used to ensure that we present a consistent message to the public. please ensure that this email is distributed to anyone in your group who needs to discuss enrononline with individuals outside the company. this report is not intended to be used as a stand-alone presentation, nor that all the information be used in a single presentation or customer communication. total life to date transactions > <num> average daily transactions > <num> life to date notional value of transactions > $ <num> billion daily notional value approximately $ <num> billion number of products offered: approximately <num> number of currencies traded in = <num> enrononline version <num> launch date: november <num> , <num> enrononline version <num> launch date: september <num> , <num> this report can now be accessed directly through the enrononline intranet site at <url> in order to access this report, click on the link above. once there, follow the link entitled ""reports"" and then select the ""public reports"" tab. a dropdown menu will appear with a list of the various public reports available for viewing. . we look forward to your feedback and comments. if you have any questions or experience any difficulties accessing your reports through the intranet site, please feel free to contact either bryan deluca at x36161 or simone la rose at x31670.",1599,248,52,1,0,1,0,0,3,0,0,0,0,0,1
enron_4463,0,enron,The Insider from Travelocity.com,"dear larry, off season savings! what's the best way to save money on your vacation? book through travelocity. what's the second-best way to save? book off-season. airlines, hotels, and even cruise lines often lower their rates when their peak seasons are over. this means bigger savings and smaller crowds for you. read more about how to plan your trip to take advantage of seasonal savings, from europe to australia and hawaii--and more. destination guides make reservations in this issue: in the spotlight ? high roller weekend in las vegas! ? two ways to win with last minute deals! featured this month ? london or paris from just $ <num> round-trip! ? save up to $ <num> on your fall getaway! ? two nights in maui from $ <num> per person! ? time is right at our lucaya! ? new! travelocity's concierge services! vacations ? caribbean island sale! save up to <num> %! ? two nights in vegas from $ <num> ! ? hawaii on sale! $ <num> back and more! ? two free nights in los cabos! cruises ? baja/mexican riviera cruises from $ <num> ! ? pacific northwest adventures from $ <num> ! ? mini-suites from $ <num> on grand princess! ? <num> -night caribbean cruise from $ <num> ! exclusive member benefits ? get a $ <num> flight rebate! exclusive offers ? $ <num> luxury room rates for travelocity members! ? win a caribbean cruise or <num> starpoints! site features ? message boards ? tips and advice ? travelocity store ***in the spotlight***high roller weekend in las vegas! feeling lucky? roll the dice and enter to win the high roller sweepstakes from mandalay resort group. experience a weekend in las vegas with red carpet treatment and the thrills of a high roller lifestyle. enter now! two ways to win with last minute deals! a free trip? $ <num> off your next package? we're giving away both! we are giving away two free last minute deals, one on september <num> and another on october <num> . plus, every week someone will win $ <num> off their next last minute deal. click here for details. ***featured this month***europe london or paris from just $ <num> round-trip! fall and winter are great times to visit europe. by september, the hordes of summer tourists have started to head home, the weather is still great, and, best of all, lodging and airfare costs start to plummet. have the place to yourself--for less! book now! new zealand save up to $ <num> on your fall getaway! our fall and winter are, of course, spring and summer below the equator. this means more than just balmy temperatures right when you start to need them. it also means even better value for your money when you explore this rugged outdoor paradise down under. hawaii two nights in maui from $ <num> per person! act fast, and you can take advantage of seasonal savings in hawaii, too. summer and fall are great times to schedule your island break, before the winter crowds descend (and prices rise). you'll be visiting during the drier part of the year, as well. visit hawaii during its most beautiful season--the uncrowded one! bahamas time is right at our lucaya! $ <num> million dollars in renovations makes our lucaya the best-kept secret on grand bahama island. with a seven-acre beach, three pools, four tennis courts, two championship golf courses, and an incredible spa, relaxation is only a <num> -minute flight from miami! book now! new! book before you go with travelocity's concierge! travelocity offers you concierge services, where you can book popular city tours and sightseeing, restaurant reservations, golf tee-times, event tickets, and more! so escape long ticket lines and waiting on-hold, and make the most out of your vacation with travelocity's concierge services! ***vacations***caribbean island sale! save up to <num> %! the caribbean is on sale with travelocity vacations! with over <num> amazing islands to choose from, you'll be able to create a trip that's just right for you! offer ends august 24th! two nights in vegas from $ <num> ! bigger, brasher, and more exciting than ever, las vegas has something for everyone! book a travelocity vacations package by august <num> , <num> to enjoy these great deals! hawaii on sale! $ <num> back and more! whether you choose the big island, kauai, maui, or oahu, american airlines vacations can help you get there. book by august <num> , <num> and enjoy the savings and bonus. two free nights in los cabos! take advantage of this great offer to the westin regina golf & beach resort in los cabos. simply book a travelocity vacations package by august <num> , <num> . ***cruises***baja and mexican riviera cruises from only $ <num> ! enjoy the fiesta flavor of mexico's hottest destinations with carnival this february and march. whether you crave a quick three- or four-night getaway to baja or want to extend the fun to seven nights in the dazzling mexican riviera, carnival's got the itinerary for you--at astoundingly low prices. book now! pacific northwest adventures this fall from $ <num> ! for three or four nights this october, explore the pacific northwest's most fascinating cities and awe-inspiring landscapes. aside from great ports of call, including vancouver and victoria, you're sure to love royal caribbean's dazzling new ship, the radiance of the seas, complete with rock-climbing wall and six alternative restaurants! book now! mini-suites from $ <num> on the grand princess! get ready for an outstanding value in some of the most luxurious staterooms at sea! tranquil islands brimming with snorkeling spots, shops, and ancient ruins await you in the eastern and western caribbean. spend your seven nights at sea in relaxing in your spacious mini-suite or on your private balcony. book now! <num> -night caribbean from $ <num> with holland america! escape autumn's chill this year with holland america on an enchanting excursion to the caribbean. prices on this premium cruise line have never been lower! beautiful beaches, calm waters, and all-around magic await you on these <num> -night luxury adventures this fall. rates are as low as $ <num> , why stay home? book now! ***exclusive member benefits***get a $ <num> flight rebate! join the travelocity preferred traveler program through august <num> , <num> and receive a $ <num> flight rebate on your next flight of at least $ <num> with travelocity.com. members also receive $ <num> cash back at best western hotels, $ <num> off hertz weekly rentals, and up to <num> % off at <num> restaurants. enroll now! ***exclusive offers***$ <num> luxury room rates for travelocity members! for a limited time, our lucaya beach & golf resort is offering travelocity.com members an exclusive rate of $ <num> per night! experience all that this fabulous bahamas resort has to offer, at a special price! book now! win a caribbean cruise or <num> starpoints! join the travelocity preferred traveler program before august <num> , <num> and be entered to win one of two prize packages - a caribbean cruise for two on ncl or <num> starpoints from starwood preferred guest (redeemable for flights, hotel nights, and gift certificates). enroll now! ***site features***message boards looking for something a little out of the ordinary for your next vacation? how about checking out a cruise ? or, if you're willing to get your feet wet, try a diving and snorkeling trip! whatever your plans, share your thoughts on message boards . tips & advicetips for finding low fares securing hotel discounts lost luggage--what now? hotel safety for women protecting your home while you're away travelocity store shop now at the travelocity store for great savings on lewis n. clark travel accessories. find on sale document organizers, waist packs, toiletry kits and much more. the travelocity store is your one-stop for great prices on luggage and accessories that make any trip more comfortable and enjoyable! ********** news from our sponsors **********save <num> % on european car rentals! auto europe features the guaranteed ""best"" rates in european car rental. current specials feature <num> % discount on european car rentals or <num> % discount for mercedes benz, prestige or sports car rentals. click here for details! the time is right to travel to britain! great summer values exist for you in great britain! travel companies are offering peak-season values for you, so now is the time to travel! let them win you as their guest . ::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::: happy travels! the travelocity.com team go virtually anywhere! <url> unsubscribe when you registered at travelocity or preview travel, you agreed to receive e-mail. if you would like to change your subscription preferences or if you received this message in error, please click below: <url> forgot your password? password look-up--follow this link and we'll help you retrieve your password: <url> how do i update my e-mail? you may update your e-mail address within your account preferences. simply click on ""your account "" at the top of the home page and log in. <url> travelocity and travelocity.com are trademarks of travelocity.com lp and sabre is a trademark of an affiliate of sabre inc.? <num> travelocity.com lp. all rights reserved. wb/ws # <num> cst# <num>",9195,1498,32,4,0,2,78,42,13,0,0,0,0,0,1
enron_1113,0,enron,RE: budget questions,"greg, i have attached responses to these questions. we can discuss them and decide how to best present them when we resend the entire package to whalley.",153,27,20,0,0,0,1,9,0,0,0,0,0,0,0
nazario_966,1,nazario,Commbank Update System - Very Important,"commbank dear commonwealth bank client we are contacting you to inform you that on september <num> , <num> our account review team identified some usual activity in your account. in accordance with user agreement and to ensure that your account has not been compromised, access to your account was limited. your account access will remain limited until this issue has been resolved. we encourage you to log in and perform the steps necessary to restore your account access as soon as possible. allowing your account access to remain limited for an extended period of time may result in further limitations on the use of your account and possible account closure. in order to confirm your account and to preserve the account stability, you are required to login to your account using the following link below: [ <num> ] <url> this procedure is performed one time only and it does not require further actions on the customer side. this is an automated message, no reply or confirmation is required. thank you for using commonwealth netbank! ãâ© copyright commonwealth bank of australia <num> abn <num> <num> <num> <num> references <num> . <url> commbank update system - very important dear commonwealth bank client we are contacting you to inform you that on september <num> , <num> our account review team identified some usual activity in your account. in accordance with user agreement and to ensure that your account has not been compromised, access to your account was limited. your account access will remain limited until this issue has been resolved. we encourage you to log in and perform the steps necessary to restore your account access as soon as possible. allowing your account access to remain limited for an extended period of time may result in further limitations on the use of your account and possible account closure. in order to confirm your account and to preserve the account stability, you are required to login to your account using the following link below: <url> this procedure is performed one time only and it does not require further actions on the customer side. this is an automated message, no reply or confirmation is required. thank you for using commonwealth netbank! â© copyright commonwealth bank of australia <num> abn <num> <num> <num> <num>",2281,373,39,3,0,2,2,2,51,0,0,0,0,0,1
nazario_1438,1,nazario,PayPal Account� Posible Fraud - Notification,"paypal account� posible fraud - notification security check ! you have received this email because your account has been used from different locations by you or someone else. for security purpose, we are required to open an investigation into this matter. in order to safeguard your account, we require that you confirm your banking details. to help speed up this process, please access the following link so we cancomplete the verification of your paypal account: alert code: <num> <url> please note: if we do no receive the appropriate account verification within <num> hours, then we will assume this paypal bank account is fraudulent and will be suspended. the purpose of this verification is to ensure that your bank account has not been fraudulently used and to combat the fraud from our community. we appreciate your support and understanding and thank you for your prompt attention to this matter. regards, paypal - paypal account� security department � <num> paypal account & co. please do not reply to this email as this is only a notification. mail sent to this address cannot be answered. paypal account� banking departament",1136,181,44,2,0,2,1,0,22,0,0,0,0,0,1
enron_4568,0,enron,New ICAP Certification form,<email> writes to the nyiso_tech_exchange discussion list: the new and revised icap certification form can now be found on the nyiso website. the form is located at <url> page under certification forms.,202,32,27,1,1,1,0,3,0,0,0,0,0,0,1
enron_4761,0,enron,Terrorism Audit,"michelle: here is the first response i received from one of our senior partners in sf: i think the best thing such a client can do is to use a reputable security outfit (such as kroll associates) to give the co. a very thorough assessment. i think, quite frankly, that relying on the advice of such an outfit would provide more legal protection than talking to all of the lawyers in the world, although our advice could be an additional benefit. as you know, we have an extensive task force report on workplace violence that would be relevant to this inquiry and could provide the basis for an analysis of this issue, although other areas would have to be explored. i am soliciting comments about the hr consultant you referenced. kerry e notestine littler mendelson, pc <num> chevron tower <num> mckinney street houston, texas <num> <num> <num> (fax) <email> <url> ---- this email may contain confidential and privileged material for the sole use of the intended recipient(s). any review, use, distribution or disclosure by others is strictly prohibited. if you are not the intended recipient (or authorized to receive for the recipient), please contact the sender by reply email and delete all copies of this message. to reply to our email administrator directly, send an email to <email> littler mendelson, p.c. <url>",1320,223,15,1,2,1,0,3,1,0,0,0,0,0,1
enron_4488,0,enron,Staff meetings cancelled today,"please make note of the following: <num> :30pm ct - staff meeting - cancelled <num> :30pm ct - safety meeting - cancelled. if you have any questions, please give me a call. thank you, sarita garza asst. to john shafer environmental, health & safety transportation service ( <num> ) <num> tel. ( <num> ) <num> fax",312,47,30,0,0,0,0,4,0,0,0,0,0,0,0
enron_3989,0,enron,RE: Draft NYISO Statement On External ICAP from ISO-NE,"<email> writes to the nyiso_tech_exchange discussion list: iso-ne has a filing pending at ferc to eliminate their ability to recall energy from resources selling icap into ny. if ferc approves the filing, the iso will accept up to <num> mw of icap from the iso-ne control area, subject to the maximum <num> mw of installed capacity located outside the nyca in accordance with attachment b of the installed capacity manual. installed capacity in this context will be in the form of the icap equivalent of the qualified unforced capacity (ucap) sold, consistent with the icap equivalent calculations in attachment j of the icap manual. iso-ne has requested an effective date for its filing of october <num> so ferc is not expected to approve the iso-ne tariff changes before then. the next icap supplier and lse certifications are due to the nyiso on october <num> . the deficiency auction is scheduled on october <num> . in accordance with the last paragraph of section <num> of the icap manual, the iso plans to open the period for requesting such rights at <num> a.m. on october <num> and close the request period at <num> p.m on october <num> . this request period is conditioned on a timely approval of the elimination of recall rights by iso-ne. resources located in new england (as well as pjm or hq) that want to qualify as icap suppliers in new york must comply with the equirements set forth in sections <num> , <num> , <num> and <num> of the icap manual. the nyiso encourages resources to submit dmnc test results, operating data and other required information as soon as possible to allow their participation in the icap market if and when the commission approves the elimination of the recall procedures in new england.",1730,298,54,0,1,0,0,41,0,0,0,0,0,0,0
